iteration,inertia,gbest_fitness,iteration_best_fitness,mean_fitness,std_fitness,swarm_diversity
71,0.8298597194,100.7010846801,100.7010846801,100.7503558788,0.0607162425,4.8924323282
72,0.8288577154,100.7010846801,100.7010846801,100.7383254146,0.0618253989,4.8033753926
73,0.8278557114,100.7010846801,100.7010846801,100.7432337705,0.0603281232,4.8737810953
74,0.8268537074,100.7010846801,100.7010846801,100.7504831339,0.0640588562,4.7184519883
75,0.8258517034,100.7010846801,100.7010846801,100.7501697581,0.0584930395,4.7757652011
76,0.8248496994,100.7010846801,100.7010846801,100.7292174560,0.0521901385,4.2914291857
77,0.8238476954,100.7010846801,100.7010846801,100.7416164533,0.0560495266,4.7340378011
78,0.8228456914,100.7010846801,100.7010846801,100.7485956969,0.0606330513,5.1205931211
79,0.8218436874,100.7010846801,100.7010846801,100.7370422146,0.0592783633,4.7036372411
80,0.8208416834,100.7010846801,100.7010846801,100.7444862089,0.0620838134,4.5670195897
81,0.8198396794,100.7010846801,100.7010846801,100.7285247993,0.0495362197,4.4037613517
82,0.8188376754,100.7010846801,100.7010846801,100.7411090807,0.0544120219,4.6682163264
83,0.8178356713,100.7010846801,100.7010846801,100.7418146237,0.0564168648,5.1881579721
84,0.8168336673,100.7010846801,100.7010846801,100.7361543570,0.0512771421,4.8225109967
85,0.8158316633,100.7010846801,100.7010846801,100.7466899949,0.0642183015,4.6842795876
86,0.8148296593,100.7010846801,100.7010846801,100.7390252883,0.0552693242,4.8972868645
87,0.8138276553,100.7010846801,100.7010846801,100.7320765500,0.0531257780,4.6540884353
88,0.8128256513,100.7010846801,100.7010846801,100.7286775497,0.0523503474,4.3622637798
89,0.8118236473,100.7010846801,100.7010846801,100.7199367096,0.0314066794,4.6852024977
90,0.8108216433,100.7010846801,100.7010846801,100.7325228550,0.0478524017,4.4693706008
91,0.8098196393,100.7010846801,100.7010846801,100.7399498542,0.0580114690,4.0576436292
92,0.8088176353,100.7010846801,100.7010846801,100.7300821884,0.0527253483,4.4471518200
93,0.8078156313,100.7010846801,100.7010846801,100.7313897105,0.0529803872,4.5676009802
94,0.8068136273,100.7010846801,100.7010846801,100.7246139493,0.0493231576,4.5163224653
95,0.8058116232,100.7010846801,100.7010846801,100.7241868833,0.0436861721,4.2497745770
96,0.8048096192,100.7010846801,100.7010846801,100.7303898513,0.0471563263,4.2274203357
97,0.8038076152,100.7010846801,100.7010846801,100.7258970709,0.0475503088,4.3462505584
98,0.8028056112,100.7010846801,100.7010846801,100.7331802917,0.0521868434,4.3395924557
99,0.8018036072,100.7010846801,100.7010846801,100.7186736799,0.0378330055,4.5645053223
100,0.8008016032,100.7010846801,100.7010846801,100.7212215932,0.0448879758,4.2484833232
