iteration,inertia,gbest_fitness,iteration_best_fitness,mean_fitness,std_fitness,swarm_diversity
71,0.8298597194,289.6019456072,289.6208753214,291.5402815174,1.3889679710,5.7780360049
72,0.8288577154,289.6019456072,289.6599391162,291.6303482125,1.3347200403,5.7038470471
73,0.8278557114,289.5322689364,289.5322689364,291.5721921258,1.4861644534,5.8984068576
74,0.8268537074,289.5322689364,289.6272094523,291.3009185932,1.2024773416,5.7056385620
75,0.8258517034,289.5322689364,289.5688605807,291.2090783058,1.2045835037,5.5192594715
76,0.8248496994,289.5322689364,289.5994402263,291.2094750611,1.1352148687,5.3225463841
77,0.8238476954,289.5206628243,289.5206628243,291.1810752312,1.1502283803,5.1953191174
78,0.8228456914,289.5206628243,289.5993247715,291.2364633757,1.2909050580,5.5343579169
79,0.8218436874,289.5206628243,289.5918108088,291.1143902641,1.0947632176,5.3064529311
80,0.8208416834,289.5206628243,289.5636640973,291.2918828162,1.2847142944,5.3902201568
81,0.8198396794,289.5188765870,289.5188765870,290.9058015463,0.9649335951,4.8438282999
82,0.8188376754,289.5012239914,289.5012239914,291.2610491100,1.2028489690,5.2230312793
83,0.8178356713,289.4886194138,289.4886194138,291.0857266215,1.2620811059,5.2482711107
84,0.8168336673,289.4886194138,289.5332100526,291.1405715031,1.0991914294,5.3224292475
85,0.8158316633,289.4886194138,289.5276505222,290.9975924529,0.8969903586,4.8469115921
86,0.8148296593,289.4797664654,289.4797664654,290.7131730958,0.8617128697,4.4958922142
87,0.8138276553,289.4797664654,289.4991682781,290.8417856574,0.9521336875,4.8493140212
88,0.8128256513,289.4790901124,289.4790901124,290.9078991236,1.0436242860,4.7237258163
89,0.8118236473,289.4502213483,289.4502213483,290.8605236254,1.0730666985,4.5895344433
90,0.8108216433,289.4502213483,289.4554816999,290.8099809197,0.8835729767,4.5404091657
91,0.8098196393,289.4502213483,289.4801738704,290.8061951574,0.8807724241,4.4557641824
92,0.8088176353,289.4502213483,289.4581729084,290.6175264100,0.7733509116,4.4925277827
93,0.8078156313,289.4502213483,289.4876760469,290.7564933789,1.0717910290,4.5532487811
94,0.8068136273,289.4502213483,289.4788169027,290.7680511775,0.8750988184,4.6753943121
95,0.8058116232,289.4502213483,289.4768489257,290.5876985560,0.9125533126,3.8997599381
96,0.8048096192,289.4502213483,289.4747050198,290.6070104916,0.8354803405,4.3369813513
97,0.8038076152,289.4502213483,289.4633629106,290.4133059840,0.8439997440,4.1668653831
98,0.8028056112,289.4502213483,289.4734405687,290.5957349294,0.8100245535,4.3046319711
99,0.8018036072,289.4502213483,289.4716308142,290.5930274230,0.9057371512,4.2504356370
100,0.8008016032,289.4502213483,289.4606119710,290.5551103685,0.9394519926,3.8768923340
101,0.7997995992,289.4502213483,289.4653376886,290.4534308577,0.8335681691,4.1998680399
102,0.7987975952,289.4502213483,289.4830270347,290.3893043023,0.7628558952,3.9689225335
103,0.7977955912,289.4502213483,289.4568033849,290.4031533006,0.6959048117,3.9381714319
104,0.7967935872,289.4502213483,289.4743882721,290.4206841474,0.7311949082,3.5568048591
105,0.7957915832,289.4502213483,289.4760289689,290.2440391249,0.6127280660,3.5029755283
106,0.7947895792,289.4502213483,289.4596508402,290.3050648219,0.6155902651,3.6456527912
107,0.7937875752,289.4502213483,289.4667910981,290.3166112133,0.6232307360,3.4921505044
108,0.7927855711,289.4502213483,289.4692030021,290.2466103503,0.6400817747,3.3978691478
109,0.7917835671,289.4502213483,289.4544741926,290.2244451986,0.5879708682,3.0794505148
110,0.7907815631,289.4502213483,289.4788048998,290.1624179833,0.5709953696,3.2034530071
111,0.7897795591,289.4502213483,289.4514698779,290.1647865679,0.4883394372,3.2357199127
112,0.7887775551,289.4367221764,289.4367221764,290.0704842134,0.5704187056,3.1953199298
113,0.7877755511,289.4367221764,289.4748894956,290.1922023845,0.5877597190,3.1527399611
114,0.7867735471,289.4335193551,289.4335193551,290.0472338794,0.5137166243,3.3165611792
115,0.7857715431,289.4335193551,289.4341873524,290.0438685521,0.6005666858,3.1730686578
116,0.7847695391,289.4335193551,289.4335999600,290.0772168608,0.5742314774,3.3759338100
117,0.7837675351,289.4335193551,289.4464688990,289.9367333246,0.4328882984,2.9802109707
118,0.7827655311,289.4335193551,289.4377303019,290.0242667801,0.4759652903,3.1100554214
119,0.7817635271,289.4335193551,289.4455409887,289.9534379001,0.4891609958,3.1192175842
120,0.7807615230,289.4144897788,289.4144897788,289.9679302133,0.5259633208,3.4034588641
121,0.7797595190,289.3994178255,289.3994178255,289.9760511601,0.5229910956,3.0874394681
122,0.7787575150,289.3994178255,289.4016728328,290.0020871394,0.6121436689,3.0538585818
123,0.7777555110,289.3994178255,289.4046650833,289.8036521915,0.3308379988,2.7638815684
124,0.7767535070,289.3994178255,289.4083718716,289.9159932173,0.5302016488,3.0962868753
125,0.7757515030,289.3994178255,289.4023202463,289.7962586660,0.4247805683,2.6691446477
126,0.7747494990,289.3994178255,289.4037670609,289.9547706554,0.5398049000,2.9845346506
127,0.7737474950,289.3994178255,289.4031513910,289.8011963860,0.4140383795,2.5628213481
128,0.7727454910,289.3994178255,289.4024165480,289.8153086580,0.4164231933,2.6630457701
129,0.7717434870,289.3994178255,289.4027177007,289.8771851036,0.7045087195,2.8021302295
130,0.7707414830,289.3994178255,289.4005875613,289.8181787367,0.5208397392,2.6317526612
131,0.7697394790,289.3994178255,289.4001088113,289.8193480224,0.5716778358,2.4531151490
132,0.7687374749,289.3994178255,289.4010370152,289.7482161865,0.3346575109,2.4786869905
133,0.7677354709,289.3994178255,289.4021744866,289.8128345723,0.6280424562,2.4112469855
134,0.7667334669,289.3994178255,289.4012448465,289.7646648244,0.4540138193,2.5117287741
135,0.7657314629,289.3994178255,289.4021124222,289.7798791348,0.5326966210,2.4174438698
136,0.7647294589,289.3994178255,289.3998097574,289.7484706035,0.5328448432,2.4145852757
137,0.7637274549,289.3994178255,289.4013137953,289.7756388886,0.6113349460,2.3340338987
138,0.7627254509,289.3994178255,289.3996437323,289.7883381019,0.6133283615,2.1573102612
139,0.7617234469,289.3994178255,289.4003380346,289.7408552579,0.4311376687,2.2676883630
140,0.7607214429,289.3848643305,289.3848643305,289.7079835459,0.3963090949,2.2332263488
141,0.7597194389,289.3288004176,289.3288004176,289.6955516118,0.3658251756,2.3866912958
142,0.7587174349,289.3288004176,289.3390347383,289.7491343204,0.5625746364,2.3011024869
143,0.7577154309,289.3288004176,289.3292614035,289.7668150213,0.5332180945,2.4600855547
144,0.7567134269,289.2958388688,289.2958388688,289.7249536903,0.3840016914,2.5553157178
145,0.7557114228,289.2728716026,289.2728716026,289.7468780704,0.4868962796,2.4279328669
146,0.7547094188,289.2728716026,289.2906484907,289.6185927932,0.2593063607,2.3207673532
147,0.7537074148,289.2115627961,289.2115627961,289.7277913275,0.5052587375,2.6984917331
148,0.7527054108,289.1807469627,289.1807469627,289.7994663600,0.5010774951,3.1247346747
149,0.7517034068,289.1807469627,289.1854024237,289.8111453990,0.4136546417,2.9148356776
150,0.7507014028,289.0901554574,289.0901554574,289.7144969825,0.3815281629,3.8190951447
151,0.7496993988,289.0901554574,289.1637381420,289.7072713796,0.4455562298,3.0019068732
152,0.7486973948,288.9963767314,288.9963767314,289.6293335390,0.4014546151,3.5395718831
153,0.7476953908,288.8572166972,288.8572166972,289.6529852071,0.4796138286,3.4727133417
154,0.7466933868,288.8572166972,288.9652011352,289.6804927278,0.5011089630,3.3415631968
155,0.7456913828,288.8572166972,288.9210339936,289.5262346697,0.5203541202,3.3529873394
156,0.7446893788,288.7683247508,288.7683247508,289.4384262158,0.5462354174,3.3873706128
157,0.7436873747,288.7683247508,288.7923407906,289.4104612761,0.5083221271,3.5429362859
158,0.7426853707,288.6316558150,288.6316558150,289.3920222820,0.5088900632,3.4099371560
159,0.7416833667,288.6316558150,288.7151462378,289.3956252722,0.5207614843,3.2942671634
160,0.7406813627,288.6316558150,288.6382583032,289.4822921005,0.6040966503,3.3432288882
161,0.7396793587,288.6267165348,288.6267165348,289.2890209931,0.4502218658,2.9954513891
162,0.7386773547,288.5272356958,288.5272356958,289.2173916503,0.4803352411,3.0485691448
163,0.7376753507,288.5272356958,288.6348728672,289.1831055320,0.4660885789,2.9592379805
164,0.7366733467,288.5272356958,288.5985438933,289.1519635427,0.4773752329,3.2001109335
165,0.7356713427,288.5272356958,288.5997570125,289.1416594165,0.4526290392,2.6694669102
166,0.7346693387,288.5272356958,288.5619840522,289.1217377752,0.5844698207,2.7549231261
167,0.7336673347,288.5272356958,288.5488647173,289.0768095895,0.4267864609,2.7141421323
168,0.7326653307,288.5272356958,288.5374648761,288.9976788641,0.3720575859,2.6500688603
169,0.7316633267,288.5272356958,288.5293320695,288.9930641777,0.3898282171,2.4641730760
170,0.7306613226,288.5270982273,288.5270982273,288.9816565855,0.4958552125,2.6408919871
171,0.7296593186,288.5270982273,288.5404513310,289.0062691943,0.4480869098,2.6545533633
172,0.7286573146,288.5152839562,288.5152839562,288.9769523158,0.5117282487,3.0618857511
173,0.7276553106,288.5152839562,288.5206605609,288.9088223038,0.3204857882,2.6738224286
174,0.7266533066,288.5135417509,288.5135417509,288.9639287603,0.4826784150,2.6394611786
175,0.7256513026,288.5135417509,288.5152062385,288.9184537042,0.4794321607,2.5848498421
176,0.7246492986,288.5135417509,288.5376042497,288.8956790752,0.3620718225,2.7260873379
177,0.7236472946,288.5135417509,288.5188152467,288.8330246750,0.2948887110,2.4952421394
178,0.7226452906,288.5135417509,288.5169465938,288.8109778296,0.2794831582,2.3125650884
179,0.7216432866,288.5135417509,288.5142271046,288.7830619028,0.2286920193,2.2032259057
180,0.7206412826,288.5135417509,288.5200040878,288.7913641037,0.3611863586,2.2751040052
181,0.7196392786,288.5086586894,288.5086586894,288.8038940152,0.3563499732,2.3509893117
182,0.7186372745,288.5086586894,288.5149315657,288.9195174636,0.4502775960,2.3479718416
183,0.7176352705,288.5073395211,288.5073395211,288.8456501428,0.4339459811,2.4234013049
184,0.7166332665,288.5073395211,288.5080122281,288.7503785332,0.3237732889,2.2506102328
185,0.7156312625,288.5073395211,288.5082145892,288.7635274299,0.2894905409,2.3185050841
186,0.7146292585,288.5073395211,288.5104688253,288.7587886507,0.2890869850,1.9320465585
187,0.7136272545,288.5060227452,288.5060227452,288.6890449495,0.2027050630,2.5874971618
188,0.7126252505,288.5060227452,288.5078140019,288.6698199768,0.1796943008,2.2282548577
189,0.7116232465,288.5060227452,288.5072423968,288.6516416978,0.1614446773,2.3564175885
190,0.7106212425,288.5060227452,288.5089462475,288.6491789132,0.2267178687,2.4223935296
191,0.7096192385,288.5060227452,288.5063212036,288.6443486224,0.1671756389,2.1991923744
192,0.7086172345,288.5060227452,288.5061298624,288.6529865078,0.1700739367,2.4796440149
193,0.7076152305,288.5060227452,288.5061551916,288.6234023929,0.1309751270,2.6114984154
194,0.7066132265,288.5060227452,288.5075005548,288.6441703953,0.2086927187,2.1893699319
195,0.7056112224,288.5060227452,288.5061720955,288.6084936630,0.1336663775,1.9631315113
196,0.7046092184,288.5060227452,288.5064247469,288.6031109070,0.1247875265,1.8992515283
197,0.7036072144,288.5060227452,288.5060739091,288.5824635843,0.0859338845,1.8091282661
198,0.7026052104,288.5060227452,288.5062851434,288.6118186483,0.2521821102,1.5164431913
199,0.7016032064,288.5060227452,288.5063267838,288.5784147115,0.1301557253,1.4363776777
200,0.7006012024,288.5059318728,288.5059318728,288.5850584233,0.1248434217,1.5342636503
201,0.6995991984,288.5059318728,288.5059867259,288.5881914913,0.1626747046,1.4310217165
202,0.6985971944,288.5058944873,288.5058944873,288.5650518428,0.1056458660,1.4537473295
203,0.6975951904,288.5058944873,288.5059285029,288.5637209574,0.1237545164,1.0957807887
204,0.6965931864,288.5058944873,288.5060476089,288.5660222055,0.0873417239,0.9790556579
205,0.6955911824,288.5058944873,288.5059851776,288.5420960062,0.0703448252,0.8999157551
206,0.6945891784,288.5058944873,288.5059018556,288.5500475460,0.0839253883,0.9753006549
207,0.6935871743,288.5058944873,288.5058969287,288.5444656953,0.0864730751,0.9730506399
208,0.6925851703,288.5058944873,288.5060274481,288.5371831414,0.0752084553,0.9616036943
209,0.6915831663,288.5058944873,288.5059256873,288.5409215705,0.0764021434,1.0214488151
210,0.6905811623,288.5058944873,288.5059304138,288.5423984619,0.0887957120,0.9227339596
211,0.6895791583,288.5058944873,288.5059776614,288.5253534291,0.0454184553,1.0037678001
212,0.6885771543,288.5058892943,288.5058892943,288.5341309095,0.0678380524,0.7960993410
213,0.6875751503,288.5058892943,288.5059578450,288.5260854004,0.0411480815,0.7011684152
214,0.6865731463,288.5058892943,288.5059897422,288.5348723933,0.0553121163,0.7461892527
215,0.6855711423,288.5058892943,288.5059222233,288.5269760355,0.0412445096,0.9255299934
216,0.6845691383,288.5058892943,288.5060099076,288.5265910080,0.0471065301,0.8076306131
217,0.6835671343,288.5058892943,288.5059075810,288.5233402966,0.0389797046,0.6095847314
218,0.6825651303,288.5058892943,288.5060055228,288.5297567691,0.0424654775,0.5755342378
219,0.6815631263,288.5058892943,288.5058986220,288.5171859492,0.0169849335,0.6831695723
220,0.6805611222,288.5058892943,288.5058969758,288.5184860280,0.0280154613,0.7705158147
221,0.6795591182,288.5058892943,288.5059175256,288.5152182265,0.0187176746,0.5704316905
222,0.6785571142,288.5058892943,288.5059717007,288.5185297758,0.0209035195,0.5122239836
223,0.6775551102,288.5058892943,288.5059212763,288.5142621225,0.0168919729,0.5150793351
224,0.6765531062,288.5058892943,288.5060078305,288.5161348093,0.0205437250,0.5585278891
225,0.6755511022,288.5058892943,288.5059061868,288.5121828886,0.0155973948,0.5591108345
226,0.6745490982,288.5058892943,288.5059341548,288.5130782642,0.0141584589,0.5937537805
227,0.6735470942,288.5058892943,288.5058938197,288.5129013849,0.0137514180,0.4760506493
228,0.6725450902,288.5058892943,288.5059045225,288.5111019978,0.0120514382,0.4938612753
229,0.6715430862,288.5058892943,288.5058904888,288.5113662778,0.0129392823,0.4788164660
230,0.6705410822,288.5058892943,288.5058998688,288.5094760511,0.0071495137,0.4268237391
231,0.6695390782,288.5058892943,288.5058893439,288.5092075009,0.0060762149,0.5250127123
