iteration,inertia,gbest_fitness,iteration_best_fitness,mean_fitness,std_fitness,swarm_diversity
71,0.8298597194,387.1784977805,387.2102793730,387.7572673087,0.3560050683,6.3655501679
72,0.8288577154,387.1784977805,387.2062512305,387.7116930899,0.3107998147,6.6599389355
73,0.8278557114,387.1784977805,387.2378282991,387.7511818148,0.3804238275,6.6112370027
74,0.8268537074,387.1784977805,387.2866801508,387.7903358483,0.3981826716,6.4136484007
75,0.8258517034,387.1784977805,387.2235612823,387.8030780674,0.3779476195,6.4331256074
76,0.8248496994,387.1784977805,387.2762368625,387.7480653406,0.3584961298,6.2431189605
77,0.8238476954,387.1784977805,387.2395884085,387.7974016232,0.3263132914,6.4399882822
78,0.8228456914,387.1784977805,387.2473754903,387.7603051208,0.3622335579,6.2500018652
79,0.8218436874,387.1784977805,387.2617828912,387.7382895142,0.2666600329,6.1699563747
80,0.8208416834,387.1784977805,387.2297007484,387.7756534361,0.3253591433,6.0007354541
81,0.8198396794,387.1784977805,387.2748591028,387.7034174726,0.3178160709,5.8220271379
82,0.8188376754,387.1784977805,387.1919972049,387.7588127760,0.3591517746,6.3987473663
83,0.8178356713,387.1784977805,387.1844774436,387.6823124626,0.3239071149,5.7066544289
84,0.8168336673,387.1784977805,387.2619000438,387.6942413825,0.3075690857,6.1059771206
85,0.8158316633,387.1784977805,387.2345748446,387.6416637762,0.2639039797,5.7455652596
86,0.8148296593,387.1784977805,387.2423289462,387.7256648670,0.3712741570,5.9770202243
87,0.8138276553,387.1737754652,387.1737754652,387.6336324466,0.2955731128,5.7594735172
88,0.8128256513,387.1697487937,387.1697487937,387.6215654529,0.3170602617,6.1161265020
89,0.8118236473,387.1697487937,387.2126985309,387.6730191582,0.3062203437,6.0308148187
90,0.8108216433,387.1697487937,387.1703764223,387.6782060451,0.3463055297,5.8584205593
91,0.8098196393,387.1697487937,387.1932499726,387.5803670513,0.3024244371,5.9328692698
92,0.8088176353,387.1697487937,387.2050777973,387.5883614801,0.2825703603,6.0650221394
93,0.8078156313,387.1697487937,387.2405579860,387.6052500770,0.2256173149,5.6983394707
94,0.8068136273,387.1697487937,387.1741596824,387.5752845131,0.2671837146,5.7895985159
95,0.8058116232,387.1697487937,387.1893774217,387.5655068296,0.2930235988,5.9414200180
96,0.8048096192,387.1697487937,387.1862471840,387.5635144105,0.2904434216,6.0915265339
97,0.8038076152,387.1540821175,387.1540821175,387.5579511588,0.2803384132,6.8330851091
98,0.8028056112,387.1540821175,387.2026032903,387.5862218336,0.2793692468,6.0636337306
99,0.8018036072,387.1540821175,387.1597885389,387.6094355366,0.3103186108,6.3471012365
100,0.8008016032,387.1540821175,387.1625568293,387.5309865307,0.2597305159,6.3399463514
101,0.7997995992,387.1540821175,387.1618810358,387.5058163103,0.2752255895,6.5949546348
102,0.7987975952,387.1540821175,387.1709976252,387.5414404079,0.2864229231,6.4633600198
103,0.7977955912,387.1540821175,387.1688075124,387.5262431868,0.2386576288,6.4170402706
104,0.7967935872,387.1540821175,387.1738014218,387.4897751875,0.2910618814,6.2272323324
105,0.7957915832,387.1540821175,387.1587322715,387.4786113736,0.2288984605,6.3506501474
106,0.7947895792,387.1540821175,387.1695967603,387.5319469599,0.2778047390,6.5317536145
107,0.7937875752,387.1540821175,387.1618450561,387.4833871241,0.2253455704,5.9271161255
108,0.7927855711,387.1540821175,387.1540821175,387.4975059072,0.3196765770,6.1262264164
109,0.7917835671,387.1540821175,387.1819449398,387.4294680327,0.1817769993,5.9498642025
110,0.7907815631,387.1540821175,387.1540821175,387.4838289815,0.2337151862,6.0000559097
111,0.7897795591,387.1540821175,387.1540821175,387.4388567883,0.1931120242,6.1715671925
112,0.7887775551,387.1540821175,387.1579150591,387.4901530039,0.2508345825,6.0961252095
113,0.7877755511,387.1540821175,387.1540821175,387.4396753633,0.2470772486,5.6945698629
114,0.7867735471,387.1540821175,387.1542185108,387.4506857130,0.3015681817,5.7518677060
115,0.7857715431,387.1540821175,387.1540821175,387.4491606390,0.2598457813,5.5861190990
116,0.7847695391,387.1540821175,387.1540821175,387.4672530822,0.2558236319,5.6895784226
117,0.7837675351,387.1540821175,387.1540821175,387.4208616269,0.2003230272,5.7992614093
118,0.7827655311,387.1540821175,387.1540821175,387.4207286555,0.2197566122,5.6375307191
119,0.7817635271,387.1540821175,387.1540821175,387.3971264383,0.2106228101,5.3905293602
120,0.7807615230,387.1540821175,387.1540821175,387.4153674913,0.2614595079,5.5868493709
121,0.7797595190,387.1540821175,387.1540821175,387.4004904478,0.1900316731,5.2547137709
122,0.7787575150,387.1540821175,387.1540821175,387.3768583973,0.2306764114,5.1454385548
123,0.7777555110,387.1540821175,387.1540821175,387.3563052790,0.1648441971,5.0459628979
124,0.7767535070,387.1540821175,387.1540821175,387.3704051975,0.2385945799,5.0867215484
125,0.7757515030,387.0554522558,387.0554522558,387.3629940929,0.2028623385,6.4734376396
126,0.7747494990,387.0322582482,387.0322582482,387.2893126770,0.2075755333,5.9541958627
127,0.7737474950,387.0322582482,387.0330646894,387.3150906823,0.1969258825,6.0691171598
128,0.7727454910,387.0322582482,387.0336297747,387.3181773277,0.2363234679,6.3322492391
129,0.7717434870,387.0233290797,387.0233290797,387.3136700410,0.2304494795,6.6094222487
130,0.7707414830,387.0233290797,387.0233290797,387.3360311634,0.2785685036,5.8415704233
131,0.7697394790,387.0233290797,387.0233290797,387.2871623781,0.2381658600,5.3490294781
132,0.7687374749,387.0233290797,387.0233290797,387.2610097061,0.2066180388,5.4143602149
133,0.7677354709,387.0233290797,387.0233290797,387.2666352405,0.2248768259,5.5115893867
134,0.7667334669,387.0233290797,387.0233290797,387.2468090605,0.2184382783,5.2652312181
135,0.7657314629,387.0233290797,387.0235431526,387.2238015375,0.1257999604,4.7867847606
136,0.7647294589,387.0233290797,387.0233290797,387.2153619696,0.2170293220,4.6862923383
137,0.7637274549,387.0233290797,387.0233290797,387.1640024577,0.1369601113,4.4857665106
138,0.7627254509,387.0233290797,387.0233290797,387.1887839134,0.1890553883,4.3132957210
139,0.7617234469,387.0233290797,387.0233290797,387.1929411786,0.1469181952,4.4123721659
140,0.7607214429,387.0233290797,387.0233290797,387.1518872546,0.1315721729,3.8227454808
141,0.7597194389,387.0233290797,387.0233290797,387.1528128782,0.1516808054,3.6754838264
142,0.7587174349,387.0233290797,387.0233290797,387.1600871279,0.1632178752,3.7621737877
143,0.7577154309,387.0233290797,387.0233290797,387.1221065121,0.1373059172,3.6076177416
144,0.7567134269,387.0233290797,387.0233290797,387.1455031965,0.1592802492,3.5931699698
145,0.7557114228,387.0233290797,387.0233290797,387.1138588082,0.1354141124,3.2110312273
146,0.7547094188,387.0233290797,387.0233290797,387.1295736317,0.1191381521,3.7484899572
147,0.7537074148,387.0233290797,387.0233290797,387.1397316051,0.1407989008,3.5077664537
148,0.7527054108,387.0233290797,387.0233290797,387.1355620911,0.1200485370,3.8756617705
149,0.7517034068,387.0233290797,387.0233290797,387.1383848478,0.1750010815,3.7389265129
150,0.7507014028,387.0233290797,387.0233290797,387.1349680326,0.1351159705,3.6559558812
151,0.7496993988,387.0233290797,387.0233290797,387.1208109596,0.1190240164,3.6636342427
152,0.7486973948,387.0233290797,387.0233290797,387.1350841992,0.1277853880,3.5467912687
153,0.7476953908,387.0233290797,387.0233290797,387.1203337552,0.1211309085,3.5300616826
154,0.7466933868,387.0233290797,387.0233290797,387.1211827533,0.1338792665,3.5658551527
155,0.7456913828,387.0233290797,387.0233290797,387.1275522047,0.1143166585,3.5747064408
156,0.7446893788,387.0233290797,387.0233290797,387.1129850715,0.1292579426,3.6570230899
157,0.7436873747,387.0233290797,387.0233290797,387.0975683151,0.1070886697,3.3256835872
158,0.7426853707,387.0233290797,387.0233290797,387.0839865355,0.1061909961,3.3093996401
159,0.7416833667,387.0233290797,387.0233290797,387.0968638356,0.1023614714,3.3455040198
160,0.7406813627,387.0233290797,387.0233290797,387.0911667486,0.1036656861,3.1302736034
161,0.7396793587,387.0233290797,387.0233290797,387.0864554187,0.0824977667,3.3217556240
162,0.7386773547,387.0233290797,387.0233290797,387.0755490579,0.0779090402,3.1266194263
163,0.7376753507,387.0233290797,387.0233290797,387.0763368441,0.0787659823,2.8991267528
164,0.7366733467,387.0233290797,387.0233290797,387.0917337104,0.1195517968,3.1365800651
165,0.7356713427,387.0233290797,387.0233290797,387.0749456947,0.0944637802,3.0221874470
166,0.7346693387,387.0233290797,387.0233290797,387.0786554586,0.1051438127,2.9310205880
167,0.7336673347,387.0233290797,387.0233290797,387.0660827122,0.0595616998,2.6785999096
168,0.7326653307,387.0233290797,387.0233290797,387.0669934842,0.0518674375,2.9175353594
169,0.7316633267,387.0233290797,387.0233290797,387.0650401591,0.0641376141,2.7426547414
170,0.7306613226,387.0233290797,387.0233290797,387.0637122757,0.0617215945,2.6740077083
171,0.7296593186,387.0233290797,387.0233290797,387.0726405031,0.0885769507,2.5134051107
172,0.7286573146,387.0233290797,387.0233290797,387.0475943830,0.0376323002,2.6117387093
173,0.7276553106,387.0233290797,387.0233290797,387.0534878506,0.0547547514,2.8338943345
174,0.7266533066,387.0233290797,387.0233290797,387.0696991627,0.0792249837,2.7671889817
175,0.7256513026,387.0233290797,387.0233290797,387.0797474104,0.0731773569,2.3354256930
176,0.7246492986,387.0233290797,387.0233290797,387.0751805822,0.0791034518,2.4293270646
177,0.7236472946,387.0233290797,387.0233290797,387.0568795625,0.0712360973,2.7019101563
178,0.7226452906,387.0233290797,387.0233290797,387.0475602480,0.0399874656,2.5735656327
179,0.7216432866,387.0233290797,387.0233290797,387.0483269491,0.0542102014,2.2832113445
