iteration,inertia,gbest_fitness,iteration_best_fitness,mean_fitness,std_fitness,swarm_diversity
71,0.8298597194,358.0732061438,358.2066429388,361.6794365428,1.7986365215,6.9374328878
72,0.8288577154,358.0732061438,358.3668114108,361.9737592756,2.2615533589,6.6884629596
73,0.8278557114,357.7691436290,357.7691436290,361.4524731702,1.9903939155,6.9346173923
74,0.8268537074,357.7691436290,358.0236979594,361.4978449202,1.8661302192,6.4467445846
75,0.8258517034,357.7411397744,357.7411397744,361.6952805668,1.9125166277,6.4013691180
76,0.8248496994,357.7411397744,357.9357550745,361.4981563284,1.9012390405,6.2128944086
77,0.8238476954,357.7411397744,357.8959868768,361.5473132873,2.0274429115,6.4951921411
78,0.8228456914,357.5984548235,357.5984548235,361.0316091968,1.6895175227,6.1612390061
79,0.8218436874,357.5984548235,357.8720287108,361.2540746128,1.8299324834,6.0497731459
80,0.8208416834,357.5984548235,357.6572806067,361.3919165671,1.6717853476,6.1155123654
81,0.8198396794,357.5984548235,358.1779504826,361.1727127700,1.7714207806,6.0878016930
82,0.8188376754,357.5984548235,357.7394262940,361.3528758917,1.8019473489,6.1798938959
83,0.8178356713,357.4904851352,357.4904851352,360.8618678862,1.7627687868,6.6183963203
84,0.8168336673,357.2774875893,357.2774875893,361.1760388779,1.9397728274,6.5091672610
85,0.8158316633,357.2774875893,358.0476488161,361.4353915737,2.1212401967,6.4650844156
86,0.8148296593,357.2774875893,357.3906352123,360.8342412813,1.6753813907,6.8415124954
87,0.8138276553,357.2774875893,357.5264604611,360.7905693785,1.7913506675,6.5379071079
88,0.8128256513,357.2774875893,357.7026233304,360.7434361756,1.7457938664,6.5320569029
89,0.8118236473,357.2774875893,357.8763843761,360.8435409757,2.1546074147,5.6671420854
90,0.8108216433,357.2774875893,357.3778890011,360.7489761322,2.0507387801,6.1180321538
91,0.8098196393,357.2774875893,357.7085582531,360.7389741181,1.8679706900,6.3138254215
92,0.8088176353,357.2774875893,357.7434527932,360.5690055172,1.7497363440,6.1387916321
93,0.8078156313,357.2774875893,357.3382859812,360.4671624578,1.6856982219,5.7258841847
94,0.8068136273,357.2774875893,357.5979405264,360.4274337724,1.8971982549,5.7531002689
95,0.8058116232,357.2774875893,357.3920466872,360.2740526308,2.0026429710,5.7931525748
96,0.8048096192,357.2774875893,357.5218368902,360.3050383120,1.7064267615,5.7340003107
97,0.8038076152,357.2774875893,357.3443568968,360.0921140379,1.8459279861,5.2961007285
98,0.8028056112,357.2774875893,357.3245067107,360.3031277032,1.6644557587,5.4018216741
99,0.8018036072,357.2774875893,357.3575628657,360.1498812937,1.7277831674,5.5119324950
100,0.8008016032,357.2774875893,357.3235495163,360.4091959592,1.6924433095,5.5218588452
101,0.7997995992,357.2774875893,357.3770652360,359.8014912851,1.4378123618,5.3182730520
102,0.7987975952,357.2774875893,357.3612488930,359.9923051989,1.6533703168,5.2052719708
103,0.7977955912,357.2774875893,357.3314531784,359.9384641446,1.5120947991,5.0392036118
104,0.7967935872,357.2064313712,357.2064313712,359.7812193312,1.9024184536,5.0641185024
105,0.7957915832,357.2064313712,357.4123013439,359.6604639225,1.3740237411,5.3923884384
106,0.7947895792,357.1639913997,357.1639913997,359.7506185366,1.3908649732,4.8612863202
107,0.7937875752,357.1639913997,357.2259386893,359.6329432442,1.5348278598,4.7789685358
108,0.7927855711,357.1288225531,357.1288225531,359.4536866473,1.5778814379,4.8075096270
109,0.7917835671,357.1288225531,357.1677328664,359.4191889444,1.6063397124,4.9778244428
110,0.7907815631,357.1288225531,357.1952672111,359.4488245805,1.4519707490,4.3984435392
111,0.7897795591,357.1288225531,357.2511654246,359.4476131777,1.5547036147,4.1672265723
112,0.7887775551,357.1187714108,357.1187714108,359.4517489044,1.4782531096,4.5501776523
113,0.7877755511,357.1187714108,357.1817915048,359.1838200960,1.5002657878,4.2711107953
114,0.7867735471,357.0692553538,357.0692553538,359.0929730974,1.4433489483,3.9028840539
115,0.7857715431,357.0692553538,357.1461947413,359.0449858939,1.5386189136,4.0723925942
116,0.7847695391,357.0692553538,357.1164197424,359.1948526295,1.4832502242,4.2230937030
117,0.7837675351,357.0676648526,357.0676648526,359.1315517083,1.7338841300,4.0304790318
118,0.7827655311,357.0676648526,357.0824176747,358.8971186252,1.2865246625,3.9535982241
119,0.7817635271,357.0676648526,357.1433260083,358.9064154107,1.2624019555,4.0985719726
120,0.7807615230,357.0676648526,357.1636627905,359.0339101835,1.7597504421,4.3161342889
121,0.7797595190,357.0655648126,357.0655648126,358.8892940036,1.3495948158,3.7805711513
122,0.7787575150,357.0655648126,357.1059296952,358.8240164738,1.5297423108,3.8122318414
123,0.7777555110,357.0655648126,357.0803613285,358.5609917949,1.2405538610,3.8781799201
124,0.7767535070,357.0632023992,357.0632023992,358.8463606406,1.5729898604,3.5648773580
125,0.7757515030,357.0556715628,357.0556715628,358.6856718107,1.3780756692,3.2898591525
126,0.7747494990,357.0556715628,357.0557705907,358.7227890841,1.5624073872,3.6987435381
127,0.7737474950,357.0509048585,357.0509048585,358.3469339965,1.1855737221,3.7036659731
128,0.7727454910,357.0176779731,357.0176779731,358.5174214049,1.5443546144,3.8512410245
129,0.7717434870,357.0098057231,357.0098057231,358.4510308440,1.5672016334,3.6489826633
130,0.7707414830,356.9176465899,356.9176465899,358.5194509266,1.4877507282,3.8094574194
131,0.7697394790,356.8697579889,356.8697579889,358.3848356905,1.5025343496,4.1509549650
132,0.7687374749,356.7936233402,356.7936233402,358.1208084449,1.2424989863,4.1945360653
133,0.7677354709,356.7708103517,356.7708103517,358.1301448746,1.2907206537,4.3359892165
134,0.7667334669,356.7397048283,356.7397048283,358.0536573855,1.1522215249,3.6549691613
135,0.7657314629,356.7397048283,356.8397734633,358.1227919538,1.1934913154,3.3364519924
136,0.7647294589,356.7397048283,356.7743723280,358.0640151970,1.1609644545,3.3997232457
137,0.7637274549,356.7397048283,356.7532419008,357.9809757014,1.2431627386,3.9120792184
138,0.7627254509,356.7397048283,356.7636635676,357.8448615716,0.9396583883,3.6682401141
139,0.7617234469,356.7139264563,356.7139264563,357.9431173052,1.1608558186,3.6827203402
140,0.7607214429,356.7139264563,356.7634620228,357.8713110069,0.9148218830,3.1754654501
141,0.7597194389,356.6666203641,356.6666203641,357.8770038306,1.0774836215,3.3503635724
142,0.7587174349,356.6397042004,356.6397042004,357.9162283192,1.0813437413,3.6706423348
143,0.7577154309,356.6397042004,356.6641465417,357.8066965855,0.9691382383,3.2006514138
144,0.7567134269,356.6397042004,356.7191441212,357.9085763917,0.9918639618,3.3944250480
145,0.7557114228,356.6214467429,356.6214467429,357.9099620553,1.0792824787,3.2360866868
146,0.7547094188,356.6214467429,356.6741081017,357.9700181647,1.0734946667,3.8013204021
147,0.7537074148,356.6199714362,356.6199714362,357.7953024738,1.1696155453,3.6637833926
148,0.7527054108,356.6199714362,356.6465798302,357.6883816182,0.9656880267,3.5736868321
149,0.7517034068,356.6023568542,356.6023568542,357.6507103977,1.0030877708,3.6204306802
150,0.7507014028,356.5965376836,356.5965376836,357.6919559736,1.0620959441,3.4056146103
151,0.7496993988,356.5965376836,356.6103565619,357.5622388191,0.8276742797,3.3366110292
152,0.7486973948,356.5965376836,356.5982602407,357.3891015493,0.8537384838,3.1882950527
153,0.7476953908,356.5965376836,356.6270477005,357.5111925151,1.0498054431,3.1795130104
154,0.7466933868,356.5965376836,356.6018875929,357.3905324851,0.8170779253,3.0939818165
155,0.7456913828,356.5961896597,356.5961896597,357.4024147476,0.8778098520,2.8356333785
156,0.7446893788,356.5946705160,356.5946705160,357.4826459790,0.9817830282,2.9258760719
157,0.7436873747,356.5936023048,356.5936023048,357.1770643473,0.8005821898,2.7828706523
158,0.7426853707,356.5936023048,356.5936023048,357.1740760480,0.5828651525,2.9448692955
159,0.7416833667,356.5936023048,356.5936023048,357.2050134574,0.8122389889,2.7095293810
160,0.7406813627,356.5936023048,356.5936023048,357.1578841859,0.6391395209,2.5629864447
161,0.7396793587,356.5936023048,356.5936023048,357.1609943829,0.6751510861,2.6924622003
162,0.7386773547,356.5936023048,356.5936023048,357.0435680346,0.6398091091,2.6392922137
163,0.7376753507,356.5936023048,356.5936023048,357.0416321896,0.6369090174,2.6184594798
164,0.7366733467,356.5936023048,356.5936023048,356.9957403844,0.9310033405,2.4032606513
165,0.7356713427,356.5936023048,356.5936023048,357.1343370493,1.1560335641,2.4497250652
166,0.7346693387,356.5936023048,356.5936023048,356.9368787882,0.6216353081,2.3245452970
167,0.7336673347,356.5936023048,356.5936023048,356.9041640166,0.5145013949,2.2396605838
168,0.7326653307,356.5936023048,356.5936023048,356.8974875273,0.6174151449,2.3033616829
169,0.7316633267,356.5936023048,356.5936023048,356.9633976661,0.6782602348,2.1307820266
170,0.7306613226,356.5936023048,356.5936023048,356.8847552455,0.5879240827,2.1124377283
171,0.7296593186,356.5936023048,356.5936023048,356.8720213961,0.7365168221,2.0077526190
172,0.7286573146,356.5936023048,356.5936023048,356.8314491493,0.4916328708,2.1509955622
173,0.7276553106,356.5936023048,356.5936023048,356.7938102599,0.3390130031,2.0594293649
174,0.7266533066,356.5936023048,356.5936023048,356.8039517053,0.3681698539,1.9105723777
175,0.7256513026,356.5936023048,356.5936023048,356.7418351339,0.3067192263,1.7857330401
176,0.7246492986,356.5936023048,356.5936023048,356.7728183669,0.3066080200,1.9031257084
177,0.7236472946,356.5936023048,356.5936023048,356.7279530851,0.2725697051,2.0029007205
178,0.7226452906,356.5936023048,356.5936023048,356.7716830789,0.4029627733,1.5987804852
179,0.7216432866,356.5936023048,356.5936023048,356.7503317510,0.3326376733,1.9337538529
180,0.7206412826,356.5936023048,356.5936023048,356.6834166695,0.1569248406,2.0509314827
181,0.7196392786,356.5936023048,356.5936023048,356.7260755435,0.3755571394,1.8358571431
182,0.7186372745,356.5936023048,356.5936023048,356.7320860660,0.2614448886,1.8162286710
183,0.7176352705,356.5936023048,356.5936023048,356.7331821889,0.3783196813,1.9337482904
184,0.7166332665,356.5936023048,356.5936023048,356.7247776100,0.2377790896,1.9530040716
185,0.7156312625,356.5936023048,356.5936023048,356.7037482344,0.2485287344,1.9583124825
186,0.7146292585,356.5936023048,356.5936023048,356.7607580159,0.3938266254,1.7687780430
187,0.7136272545,356.5936023048,356.5936023048,356.7290233777,0.2058937550,1.6677559816
188,0.7126252505,356.5936023048,356.5936023048,356.7168234229,0.3654549691,1.8552696226
189,0.7116232465,356.5936023048,356.5936023048,356.7729568072,0.3191940315,2.0952618928
190,0.7106212425,356.5936023048,356.5936023048,356.7295170110,0.2707585389,1.9569242199
191,0.7096192385,356.5936023048,356.5936023048,356.7689616256,0.3228588661,1.5704347965
192,0.7086172345,356.5936023048,356.5936023048,356.7510018161,0.4725798478,1.8900189339
193,0.7076152305,356.5936023048,356.5936023048,356.7417480813,0.3042122341,1.9820935195
194,0.7066132265,356.5936023048,356.5936023048,356.7260317015,0.3343898260,1.6282302181
195,0.7056112224,356.5936023048,356.5936023048,356.7234913982,0.2036814532,1.7214243368
196,0.7046092184,356.5936023048,356.5936023048,356.7067050273,0.2343805258,1.6417041788
197,0.7036072144,356.5936023048,356.5936023048,356.7081493574,0.1799529274,1.8532387116
198,0.7026052104,356.5936023048,356.5936023048,356.6631665926,0.1582728618,1.6283556919
199,0.7016032064,356.5936023048,356.5936023048,356.6728921147,0.2377310538,1.5845960959
200,0.7006012024,356.5936023048,356.5936023048,356.6847997042,0.2150155822,2.0027629751
