iteration,inertia,gbest_fitness,iteration_best_fitness,mean_fitness,std_fitness,swarm_diversity
71,0.8298597194,349.5574506615,349.6293765824,350.4598397182,0.6103023000,8.9145234534
72,0.8288577154,349.5574506615,349.5652658547,350.5350192568,0.8132891033,9.1628104726
73,0.8278557114,349.5574506615,349.6219907753,350.3395107430,0.6211597471,8.8613907654
74,0.8268537074,349.5574506615,349.6458764207,350.3256467202,0.5841032541,8.7272128572
75,0.8258517034,349.5574506615,349.6092004333,350.3958229925,0.7616162610,8.5849191286
76,0.8248496994,349.5574506615,349.5737445050,350.4876770727,0.9778003803,8.3241270201
77,0.8238476954,349.5574506615,349.6431173591,350.4735504834,1.0273072234,8.2224863681
78,0.8228456914,349.5574506615,349.6127695023,350.3618159097,0.6821420924,8.3696949649
79,0.8218436874,349.5574506615,349.5874570230,350.3579484033,0.5349142804,8.3446103537
80,0.8208416834,349.5574506615,349.6091222114,350.2676368194,0.5713699557,8.4511755385
81,0.8198396794,349.5574506615,349.6119240401,350.4963450100,1.0151322210,8.5208431975
82,0.8188376754,349.5381391913,349.5381391913,350.4398191506,0.9207844829,8.4914840797
83,0.8178356713,349.5381391913,349.6405155593,350.3654439305,0.8581609623,8.2561434490
84,0.8168336673,349.5381391913,349.5487728182,350.2588124495,0.6660276992,8.2078901778
85,0.8158316633,349.4464748261,349.4464748261,350.4338195734,0.6765911987,9.7000448888
86,0.8148296593,349.4464748261,349.6475860743,350.4596996570,0.6945672518,8.8881014640
87,0.8138276553,349.4432176279,349.4432176279,350.3608954089,0.7355507975,9.7793999687
88,0.8128256513,349.4432176279,349.5916328748,350.3838274653,0.5683274326,9.0467220123
89,0.8118236473,349.4432176279,349.6021915990,350.2637638470,0.5905095030,8.7703600990
90,0.8108216433,349.4432176279,349.5668359051,350.4872198362,0.9028231339,9.1976659793
91,0.8098196393,349.4432176279,349.5210593304,350.1632860238,0.6466519792,8.7768828720
92,0.8088176353,349.4347800934,349.4347800934,350.0711381233,0.4198317537,8.8374150880
93,0.8078156313,349.4347800934,349.5717995033,350.2758053553,0.5898315568,8.7834299464
94,0.8068136273,349.3862046046,349.3862046046,350.4649910537,0.7841781549,8.8630635028
95,0.8058116232,349.3862046046,349.4788815711,350.3485346374,0.8123158266,8.6679629393
96,0.8048096192,349.3809980646,349.3809980646,350.0998774075,0.5406132755,8.5846103721
97,0.8038076152,349.3809980646,349.4400176910,350.1519811025,0.4903099881,8.2626011343
98,0.8028056112,349.3809980646,349.4113674226,350.1257700673,0.6003936124,8.2607247756
99,0.8018036072,349.3809980646,349.5125447103,350.2338878508,0.7324652223,8.0888418053
100,0.8008016032,349.3356328304,349.3356328304,350.0198351886,0.4872039212,8.1138902328
101,0.7997995992,349.3356328304,349.3780640918,350.1661686764,0.7427976179,8.3354874214
102,0.7987975952,349.3356328304,349.4005544939,350.1961923699,0.7527560891,7.8878319320
103,0.7977955912,349.3356328304,349.4382362027,350.1973327640,0.5127373149,8.0010936037
104,0.7967935872,349.3356328304,349.3963758398,350.1113349232,0.6556140406,7.7790343638
105,0.7957915832,349.3356328304,349.4445258038,350.0792618429,0.5557322342,7.6691216547
106,0.7947895792,349.3356328304,349.4439192225,349.9457704751,0.3744249496,7.5004140950
107,0.7937875752,349.3356328304,349.3967776629,350.1155670662,0.5815085190,7.9067819302
108,0.7927855711,349.3356328304,349.4552927766,350.0460190295,0.3989568463,7.7125925015
109,0.7917835671,349.3254041247,349.3254041247,350.1072927811,0.5511138255,7.4213388792
110,0.7907815631,349.3254041247,349.4789647982,350.1018128712,0.5074761748,7.3208607147
111,0.7897795591,349.3172324194,349.3172324194,350.1827034723,0.7228915828,7.5090144339
112,0.7887775551,349.2754002351,349.2754002351,350.1370831162,0.6197117883,8.3931665365
113,0.7877755511,349.2754002351,349.3438467648,350.1675977212,0.7025765497,8.0257828514
114,0.7867735471,349.2754002351,349.3463564523,350.0822097117,0.6819522517,7.8977634074
115,0.7857715431,349.2754002351,349.3410982149,350.0237892051,0.6639718334,7.6664814808
116,0.7847695391,349.2754002351,349.2860909085,350.0242359810,0.6315060477,7.6448602768
117,0.7837675351,349.2754002351,349.3264949278,349.9340152807,0.5841684116,7.8920731480
118,0.7827655311,349.2754002351,349.2853927980,349.9743751856,0.7380286608,7.4879139070
119,0.7817635271,349.2553773981,349.2553773981,349.8873482534,0.5145821688,7.8401301534
120,0.7807615230,349.2210303186,349.2210303186,349.9506074133,0.6235101989,7.7413436277
121,0.7797595190,349.2060791379,349.2060791379,349.8801933063,0.5814161457,7.5418852315
122,0.7787575150,349.2060791379,349.2975034810,350.0078711235,0.7191974149,7.7136109963
123,0.7777555110,349.2060791379,349.3405520247,349.9061247790,0.5158983559,7.5770702924
124,0.7767535070,349.2026221501,349.2026221501,349.9158099577,0.6524271028,7.9405801657
125,0.7757515030,349.2026221501,349.2858494070,349.9054304264,0.5962780914,7.3849844072
126,0.7747494990,349.2026221501,349.2126237473,349.8891858389,0.4920197560,7.4318397508
127,0.7737474950,349.2026221501,349.2653275720,349.8426325441,0.4387092800,7.7137279259
128,0.7727454910,349.2026221501,349.2920638739,349.9421080395,0.4741406548,7.5222838801
129,0.7717434870,349.2026221501,349.2878330026,349.8489034563,0.5004212067,7.3119937693
130,0.7707414830,349.1838765003,349.1838765003,349.9083327892,0.5048949385,7.5223327739
131,0.7697394790,349.1838765003,349.3274768535,349.9387334655,0.5058829010,7.2614063098
132,0.7687374749,349.1838765003,349.3156270214,349.9297052874,0.6540282714,7.4607308516
133,0.7677354709,349.1838765003,349.2385632933,349.8174664627,0.4775195578,7.2636525477
134,0.7667334669,349.1838765003,349.2438311385,349.7460919386,0.4372384976,6.8956227183
135,0.7657314629,349.1838765003,349.2042911441,349.8620992364,0.5331820815,7.1128432608
136,0.7647294589,349.1838765003,349.2998795909,349.8767805882,0.6279550110,6.9286539330
137,0.7637274549,349.1829622987,349.1829622987,349.8027182524,0.5999170027,6.7201406169
138,0.7627254509,349.1829622987,349.2058294822,349.7451991700,0.4278602332,6.8792145069
139,0.7617234469,349.1829622987,349.1935061835,349.8258863517,0.5713999860,6.7960942591
140,0.7607214429,349.1829622987,349.1926103454,349.7485708963,0.5497308687,6.3763326113
141,0.7597194389,349.1819976306,349.1819976306,349.7187500350,0.5066353361,6.5576861537
142,0.7587174349,349.1819976306,349.2013322857,349.7573838460,0.4866394978,6.4226250297
143,0.7577154309,349.1819976306,349.1822032199,349.6480846235,0.3776684592,6.0366831602
144,0.7567134269,349.1819976306,349.1932215780,349.7321179293,0.4873046140,6.0120585810
145,0.7557114228,349.1819976306,349.1892628114,349.6794818631,0.4233073852,5.6624318408
146,0.7547094188,349.1819976306,349.1896483134,349.6674922739,0.4009033576,5.8513327980
147,0.7537074148,349.1819976306,349.1864976408,349.6080990480,0.3577357718,5.4336606170
148,0.7527054108,349.1819976306,349.1883955511,349.6576123565,0.4373438378,5.4493885820
149,0.7517034068,349.1819976306,349.1836750789,349.6941389543,0.4315861120,5.7384750548
150,0.7507014028,349.1819976306,349.1956228415,349.8225316615,0.8436162632,5.4727398498
151,0.7496993988,349.1819976306,349.1838449697,349.6763536057,0.4966074107,5.3491280331
152,0.7486973948,349.1819976306,349.1843105252,349.5963189172,0.3919641027,5.1452357264
153,0.7476953908,349.1799434532,349.1799434532,349.5837511476,0.3908043099,5.3482550706
154,0.7466933868,349.1799434532,349.1808591468,349.6113782788,0.3882802158,5.1888731341
155,0.7456913828,349.1799434532,349.1822925193,349.6219446312,0.5318636179,4.3949328728
156,0.7446893788,349.1799434532,349.1814101163,349.5759539664,0.4243593630,4.6055066379
157,0.7436873747,349.1795671406,349.1795671406,349.5184154359,0.3223279419,4.9313865532
158,0.7426853707,349.1795671406,349.1838936732,349.5790621003,0.4510376951,4.9721396948
159,0.7416833667,349.1792261648,349.1792261648,349.5391002201,0.4707007940,4.1955246283
160,0.7406813627,349.1792261648,349.1824847494,349.5459574230,0.5147539523,3.8848243523
161,0.7396793587,349.1792261648,349.1809706005,349.4995931581,0.4734142505,4.0360419350
162,0.7386773547,349.1786638058,349.1786638058,349.5103671373,0.3414450170,4.1802049083
163,0.7376753507,349.1786638058,349.1818061497,349.5030990553,0.3545456003,3.8150139125
164,0.7366733467,349.1781359861,349.1781359861,349.5447152539,0.4396726228,3.9088248608
165,0.7356713427,349.1781359861,349.1841330030,349.4387656153,0.2600576341,3.7765181049
166,0.7346693387,349.1781359861,349.1800276336,349.4837238509,0.3316642290,3.8472240082
167,0.7336673347,349.1781359861,349.1790261336,349.4989758814,0.3509089224,3.7795528343
168,0.7326653307,349.1781359861,349.1788073113,349.4602441995,0.3423499973,3.6468593585
169,0.7316633267,349.1781359861,349.1806674196,349.4645836136,0.3905867936,3.5722605893
170,0.7306613226,349.1780647172,349.1780647172,349.4866327291,0.4259671248,3.5223073499
171,0.7296593186,349.1780647172,349.1817537384,349.4328805307,0.2934672281,3.5677120856
172,0.7286573146,349.1780647172,349.1810118226,349.4585527208,0.3935055533,3.6339664909
173,0.7276553106,349.1780647172,349.1843327783,349.4082952763,0.2471669843,3.5003787996
174,0.7266533066,349.1780647172,349.1810014839,349.4217734647,0.2848164661,3.4515602716
175,0.7256513026,349.1780647172,349.1795658074,349.3957117214,0.2580641534,3.0721920938
176,0.7246492986,349.1780647172,349.1793620352,349.4473112661,0.4049700442,3.4649741650
177,0.7236472946,349.1780647172,349.1785455048,349.4192870596,0.3535355973,3.3373569392
178,0.7226452906,349.1780647172,349.1782443436,349.3959583963,0.2607012747,3.3420448914
179,0.7216432866,349.1780647172,349.1784439541,349.3784876837,0.2428226555,3.3919922574
180,0.7206412826,349.1780647172,349.1786085131,349.4064497080,0.3262610644,3.1508978985
181,0.7196392786,349.1780647172,349.1801795860,349.4305134415,0.3568941045,3.2179155075
182,0.7186372745,349.1780647172,349.1789655102,349.4231171374,0.4168222548,3.3104664778
183,0.7176352705,349.1780647172,349.1795142633,349.3725053983,0.2972280568,3.0998425789
184,0.7166332665,349.1780647172,349.1782593657,349.4070762295,0.4816297889,3.0309746855
185,0.7156312625,349.1780647172,349.1785924877,349.4154453388,0.3885843651,2.9344108976
186,0.7146292585,349.1780647172,349.1784251624,349.3661088063,0.3615965789,2.9413122856
187,0.7136272545,349.1780647172,349.1786490624,349.3725776776,0.3047738402,3.0755260422
188,0.7126252505,349.1780647172,349.1784911680,349.4202699022,0.4618182061,2.7959086565
189,0.7116232465,349.1780647172,349.1795611350,349.3904090519,0.3961416821,2.6506067587
190,0.7106212425,349.1780647172,349.1788092504,349.3323558806,0.3080701892,2.7704915447
191,0.7096192385,349.1780647172,349.1782504333,349.3291286404,0.3260647997,2.5497474742
192,0.7086172345,349.1780647172,349.1785031104,349.3563896276,0.3883267183,2.5685066842
193,0.7076152305,349.1780647172,349.1799267138,349.3634723297,0.3253743822,2.4936444940
194,0.7066132265,349.1780647172,349.1789655972,349.2961440642,0.2004168161,2.6194192277
195,0.7056112224,349.1779835473,349.1779835473,349.3001913475,0.2439510558,2.2831885640
196,0.7046092184,349.1779835473,349.1783512744,349.2979930065,0.2514817374,2.3023347170
197,0.7036072144,349.1777878659,349.1777878659,349.3443500072,0.3890640259,2.1916449177
198,0.7026052104,349.1777878659,349.1784449173,349.3353418557,0.2728447708,2.4988990833
199,0.7016032064,349.1777878659,349.1778940540,349.2988286208,0.2335258047,2.2886608755
200,0.7006012024,349.1777878659,349.1778485545,349.2604158719,0.1153381749,2.4778638883
201,0.6995991984,349.1777878659,349.1785962269,349.2956820926,0.2037136933,2.5363536195
202,0.6985971944,349.1777878659,349.1785162581,349.3561867536,0.4735667810,2.6787872668
203,0.6975951904,349.1777878659,349.1782427127,349.2862867125,0.2103126464,2.2796067620
