iteration,inertia,gbest_fitness,iteration_best_fitness,mean_fitness,std_fitness,swarm_diversity
71,0.8298597194,165.9874276452,165.9874276452,166.8075952008,0.4213648890,11.9977583764
72,0.8288577154,165.9874276452,166.1439327025,167.0462955034,0.4389906552,11.4405730664
73,0.8278557114,165.9874276452,166.1710361197,166.9297292103,0.4949131764,11.1018400977
74,0.8268537074,165.9874276452,166.0009378382,166.8381692159,0.5275755974,11.8248204200
75,0.8258517034,165.9874276452,166.0764945824,166.8051267520,0.4921143152,11.5203165010
76,0.8248496994,165.9874276452,166.0869871807,166.7831523695,0.4525173666,11.1329177343
77,0.8238476954,165.9874276452,166.1239900188,166.8895326631,0.4762205240,10.8641226822
78,0.8228456914,165.9874276452,166.0914059962,166.8801811118,0.4787186661,11.0372579364
79,0.8218436874,165.9874276452,166.0238323743,166.7913264126,0.4440724685,10.8615952443
80,0.8208416834,165.8994945552,165.8994945552,166.7023817572,0.4931189981,11.5227911422
81,0.8198396794,165.8994945552,165.9847633905,166.6716282904,0.4289330610,10.9299724515
82,0.8188376754,165.8919217492,165.8919217492,166.6615688032,0.4276041949,11.4074668910
83,0.8178356713,165.8919217492,166.0199007017,166.7697694388,0.3747416124,11.5567398105
84,0.8168336673,165.8919217492,165.9294575878,166.6537559497,0.3723426112,10.7742837380
85,0.8158316633,165.8919217492,165.9459398549,166.7291978870,0.4658981019,11.3470469450
86,0.8148296593,165.8641204689,165.8641204689,166.6295861606,0.4407793752,11.0489509441
87,0.8138276553,165.8641204689,165.8874617298,166.6177284897,0.4221730216,10.8395041299
88,0.8128256513,165.8082988453,165.8082988453,166.5383848410,0.4383304464,10.7176349786
89,0.8118236473,165.8082988453,165.8404486349,166.6798476732,0.4671021335,10.3109689774
90,0.8108216433,165.8082988453,165.8955175577,166.6162939045,0.4975396548,10.1817708147
91,0.8098196393,165.8011501552,165.8011501552,166.5818968538,0.4518000266,10.5633800860
92,0.8088176353,165.8011501552,165.8395968225,166.4486924072,0.3999162254,10.1391736340
93,0.8078156313,165.8011501552,165.8255365307,166.4434842069,0.3430129629,9.5066297356
94,0.8068136273,165.8011501552,165.8385378120,166.4133037003,0.3815693516,9.6565789030
95,0.8058116232,165.7988581938,165.7988581938,166.4707966621,0.4145068768,10.1902710670
96,0.8048096192,165.7988581938,165.8491696221,166.5409367585,0.5106632672,10.2458094874
97,0.8038076152,165.7988581938,165.8032913413,166.4898949388,0.4089548128,9.6773609106
98,0.8028056112,165.7988581938,165.8060544166,166.4148594335,0.3630379939,9.6033943034
99,0.8018036072,165.7988581938,165.8098576378,166.4366110205,0.4470648780,9.4999961045
100,0.8008016032,165.7281243369,165.7281243369,166.4170449833,0.4287486275,9.8458328002
101,0.7997995992,165.7281243369,165.8135765252,166.3523165889,0.3056886189,9.3356797465
102,0.7987975952,165.7281243369,165.8008690276,166.3831525346,0.3987364925,9.2349041694
103,0.7977955912,165.7281243369,165.8090048830,166.3664710430,0.3226473139,9.3158968518
104,0.7967935872,165.6822944225,165.6822944225,166.3753968020,0.4219710211,9.2519372130
105,0.7957915832,165.6822944225,165.7385050462,166.3726914569,0.4375982798,9.1428209654
106,0.7947895792,165.6199641920,165.6199641920,166.3189875468,0.4857319044,8.8325620307
107,0.7937875752,165.6199641920,165.6788882999,166.2811014130,0.4167271227,9.6653896079
108,0.7927855711,165.6199641920,165.6279013419,166.2534469002,0.3924045388,9.3294907347
109,0.7917835671,165.6199641920,165.6417682764,166.2383990670,0.3881593548,9.0421787841
110,0.7907815631,165.6199641920,165.6553304318,166.2556401037,0.4252962916,8.7622370424
111,0.7897795591,165.6130679136,165.6130679136,166.1832027915,0.3663489152,8.9120407248
112,0.7887775551,165.6130679136,165.6316776878,166.1981811898,0.4286926774,8.7927435335
113,0.7877755511,165.6130277833,165.6130277833,166.1348084447,0.3830971707,8.4205999184
114,0.7867735471,165.5677608605,165.5677608605,166.1184134830,0.3926604192,8.3589475759
115,0.7857715431,165.5389262437,165.5389262437,166.1559598504,0.3891647748,8.1888041996
116,0.7847695391,165.5377155386,165.5377155386,166.1238025860,0.4243807568,7.8771413978
117,0.7837675351,165.5377155386,165.6831355246,166.1934419948,0.3557007170,7.6943836803
118,0.7827655311,165.5377155386,165.5643580003,166.1521303993,0.4206193821,7.7875814778
119,0.7817635271,165.5313928449,165.5313928449,166.1784231132,0.4506290813,8.0580093343
120,0.7807615230,165.5313928449,165.5555971841,166.1489427506,0.4058272836,8.0569015727
121,0.7797595190,165.5313928449,165.5401785075,166.1152717592,0.3519370955,7.4264910673
122,0.7787575150,165.5001589134,165.5001589134,166.0976108124,0.3998138705,7.7330747729
123,0.7777555110,165.4871002960,165.4871002960,166.2348566235,0.4787183895,8.4463904231
124,0.7767535070,165.4871002960,165.5705447120,166.0503485163,0.3634041285,8.3177501068
125,0.7757515030,165.4871002960,165.5421880423,166.1002288874,0.4000844231,8.2515724035
126,0.7747494990,165.4658816420,165.4658816420,166.1388020459,0.4556746901,7.8013341033
127,0.7737474950,165.4658816420,165.5020479634,166.0731665266,0.4543552844,7.6835850189
128,0.7727454910,165.4658816420,165.4965333434,166.0405378196,0.3575344283,7.7454710896
129,0.7717434870,165.4658816420,165.4726385960,165.9695972408,0.4046402622,7.4267677731
130,0.7707414830,165.4658816420,165.4662711320,165.9925262472,0.4506735041,7.1310175407
131,0.7697394790,165.4551077319,165.4551077319,166.1192026663,0.4865556254,7.1490732105
132,0.7687374749,165.4396183009,165.4396183009,165.9786542125,0.3866058567,6.8423537579
133,0.7677354709,165.4326380238,165.4326380238,166.0103307976,0.3390666183,7.6217286573
134,0.7667334669,165.4313435541,165.4313435541,165.9693459328,0.3621519885,7.0263929792
135,0.7657314629,165.4313435541,165.5033751071,166.1093425431,0.4728273957,7.1194369098
136,0.7647294589,165.4313435541,165.5310643614,166.0389159670,0.4085743506,6.9755180331
137,0.7637274549,165.4313435541,165.4383771137,165.9302542976,0.3379441778,7.4200814276
138,0.7627254509,165.4313435541,165.4497027013,165.9821222988,0.3827126057,7.0730199290
139,0.7617234469,165.4313435541,165.5092330870,165.9961843014,0.3219325734,6.4740068666
140,0.7607214429,165.4313435541,165.4783833463,166.0273818361,0.3984094703,6.6113073390
141,0.7597194389,165.4313435541,165.4435034635,165.9364992107,0.3413028807,6.7781829707
142,0.7587174349,165.4313435541,165.4728193258,165.9595583506,0.3959241719,6.7716065256
143,0.7577154309,165.4313435541,165.4667794570,165.9216710916,0.3535297565,6.3976163037
144,0.7567134269,165.4313435541,165.4797462462,165.9533961208,0.3302214756,5.8876992236
145,0.7557114228,165.4313435541,165.4548023559,165.8356872287,0.3179014918,5.9183974332
146,0.7547094188,165.4157665606,165.4157665606,165.7818949828,0.2520118966,5.9705635409
147,0.7537074148,165.4157665606,165.4178096124,165.8398129118,0.3789673762,5.8456063719
148,0.7527054108,165.4157665606,165.4200161450,165.8714260773,0.3845629532,5.7557335530
149,0.7517034068,165.4157665606,165.4471585132,165.7844546075,0.3149941608,5.3308841863
150,0.7507014028,165.4063502827,165.4063502827,165.7538063995,0.3370951434,5.3443731578
151,0.7496993988,165.4063502827,165.4290308613,165.8126565133,0.2447482337,5.0187076375
152,0.7486973948,165.4063502827,165.4138357588,165.7600001801,0.2824697910,4.9328541157
153,0.7476953908,165.4058644658,165.4058644658,165.7621256271,0.2614248142,5.1647767491
154,0.7466933868,165.4058644658,165.4179267573,165.6901775422,0.2474083322,5.0700744644
155,0.7456913828,165.4058203446,165.4058203446,165.6898130021,0.2300353728,4.6392203697
156,0.7446893788,165.4058203446,165.4227045019,165.7169995551,0.2794170905,4.6463853112
157,0.7436873747,165.4026839820,165.4026839820,165.6622280705,0.2366736511,4.4640868686
158,0.7426853707,165.4026778720,165.4026778720,165.6547808181,0.3015576771,4.4708244794
159,0.7416833667,165.4026778720,165.4087617692,165.6387975102,0.1725226622,4.1315322939
160,0.7406813627,165.4026778720,165.4041791097,165.6452257973,0.2093829986,4.2217292912
161,0.7396793587,165.4026778720,165.4035593499,165.6316532825,0.2159070156,4.3073113900
162,0.7386773547,165.3897878438,165.3897878438,165.7624862820,0.3475167479,4.0806625645
163,0.7376753507,165.3865553124,165.3865553124,165.7277266349,0.2963255948,3.8592091258
164,0.7366733467,165.3798113769,165.3798113769,165.6018988666,0.1831657832,3.8303689408
165,0.7356713427,165.3705554693,165.3705554693,165.6046668081,0.2466862227,3.9809865243
166,0.7346693387,165.3616209549,165.3616209549,165.6170673725,0.3064470461,4.0003050301
167,0.7336673347,165.3616209549,165.3635968833,165.7034387476,0.3604150302,3.8380864214
168,0.7326653307,165.3616209549,165.3622578004,165.6951139394,0.3408157636,3.8025404259
169,0.7316633267,165.3616209549,165.3617080278,165.6083975008,0.2487063403,3.7736297176
170,0.7306613226,165.3616209549,165.3648516940,165.5959098336,0.2388217154,3.7512290487
171,0.7296593186,165.3616209549,165.3617761422,165.6519422002,0.2734915534,3.7094087142
172,0.7286573146,165.3615876742,165.3615876742,165.6222158850,0.2581138176,3.5756308228
173,0.7276553106,165.3615636344,165.3615636344,165.6028368048,0.2566064884,3.4103765718
174,0.7266533066,165.3615636344,165.3645086704,165.6177188019,0.2966284915,3.2999010958
175,0.7256513026,165.3606037891,165.3606037891,165.6192710443,0.3064353702,3.3458757484
176,0.7246492986,165.3599208964,165.3599208964,165.5835987176,0.2299109807,3.0551357987
177,0.7236472946,165.3594267230,165.3594267230,165.5948083092,0.2501022270,3.0557293175
178,0.7226452906,165.3590696110,165.3590696110,165.5808615693,0.2330208334,2.8889532668
179,0.7216432866,165.3590696110,165.3599670397,165.6194807231,0.2345110607,2.8077667788
180,0.7206412826,165.3575141632,165.3575141632,165.5383079851,0.2147577393,2.6494894182
181,0.7196392786,165.3567317024,165.3567317024,165.5363805736,0.2109534363,2.5339580205
182,0.7186372745,165.3559394969,165.3559394969,165.4755550464,0.1124947802,2.4466296252
183,0.7176352705,165.3559394969,165.3566353704,165.5272137865,0.2280788525,2.5753894408
184,0.7166332665,165.3559394969,165.3559629088,165.5378888221,0.2373102466,2.4396881513
185,0.7156312625,165.3559341266,165.3559341266,165.5657806281,0.2670843035,2.3821614941
186,0.7146292585,165.3559332821,165.3559332821,165.4755965119,0.1637580900,2.6853365240
187,0.7136272545,165.3559181194,165.3559181194,165.4995808741,0.1729310085,2.9998417371
188,0.7126252505,165.3559146195,165.3559146195,165.5102989144,0.1887295051,2.6721654335
189,0.7116232465,165.3559131821,165.3559131821,165.4929641998,0.2048943021,2.8379929894
190,0.7106212425,165.3558911271,165.3558911271,165.4693244957,0.1429487282,3.2481694644
191,0.7096192385,165.3558911271,165.3559231501,165.4604485200,0.1199640408,3.4667641207
192,0.7086172345,165.3558745877,165.3558745877,165.4644750107,0.1347224369,2.9266007144
193,0.7076152305,165.3558745877,165.3558791997,165.4918483352,0.1665644606,2.9754901888
194,0.7066132265,165.3558725057,165.3558725057,165.5042630621,0.2098587773,2.9987971300
195,0.7056112224,165.3558691357,165.3558691357,165.4759356335,0.1485527602,3.0713981721
196,0.7046092184,165.3558691357,165.3558735145,165.4400933321,0.1122443700,2.8334472647
197,0.7036072144,165.3558573128,165.3558573128,165.4841032146,0.1542364274,3.0353872143
198,0.7026052104,165.3558375136,165.3558375136,165.4492480500,0.1116049310,2.8550308725
199,0.7016032064,165.3558276966,165.3558276966,165.4522144110,0.1014031012,3.2018234398
200,0.7006012024,165.3557930751,165.3557930751,165.4499571036,0.0960314978,3.4007310675
201,0.6995991984,165.3557930751,165.3558063965,165.4663031959,0.1147458395,3.1168964305
202,0.6985971944,165.3557597685,165.3557597685,165.5009419346,0.1414197614,3.0073594883
203,0.6975951904,165.3556880760,165.3556880760,165.5619326971,0.2021433984,3.2318987294
204,0.6965931864,165.3556880760,165.3563486807,165.6414798223,0.1923357855,3.4559113232
205,0.6955911824,165.3555979092,165.3555979092,165.5827541813,0.1513729478,3.5692509362
206,0.6945891784,165.3555979092,165.3602829048,165.6314546172,0.1813013977,3.6047926256
207,0.6935871743,165.3555240418,165.3555240418,165.5689669042,0.1575377347,3.5731330805
208,0.6925851703,165.3555240418,165.3615634235,165.5992964311,0.2176932614,3.3326867801
209,0.6915831663,165.3552554664,165.3552554664,165.5578456122,0.2090739669,3.8160653792
210,0.6905811623,165.3552554664,165.3596395240,165.5582852974,0.1698518159,3.7749196168
211,0.6895791583,165.3551041087,165.3551041087,165.5874273229,0.2253903054,3.9384156509
212,0.6885771543,165.3550330472,165.3550330472,165.5509317376,0.1946147333,3.8282647841
213,0.6875751503,165.3549390323,165.3549390323,165.5832561984,0.2347486553,3.5238731180
214,0.6865731463,165.3549390323,165.3549856110,165.6733928531,0.2680964533,3.8775627176
215,0.6855711423,165.3547841367,165.3547841367,165.5723304003,0.2276554322,3.8807894026
216,0.6845691383,165.3547841367,165.3549580330,165.5126809691,0.1670780434,3.7632842742
217,0.6835671343,165.3547841367,165.3548120819,165.5458035829,0.1914156413,3.5792712549
218,0.6825651303,165.3544538505,165.3544538505,165.6329613946,0.2566512420,3.6308551089
219,0.6815631263,165.3544538505,165.3548550146,165.5694662507,0.1835440735,3.6176863641
220,0.6805611222,165.3543805715,165.3543805715,165.5077204248,0.1539377711,3.6866015061
221,0.6795591182,165.3543805715,165.3544791656,165.5319073214,0.1658242855,3.6464372682
222,0.6785571142,165.3543805715,165.3569501265,165.5377307599,0.1500416412,3.7715922232
223,0.6775551102,165.3537707218,165.3537707218,165.5830710663,0.2107811126,3.5218282295
224,0.6765531062,165.3537707218,165.3627866086,165.5768833030,0.1885081137,3.5205831073
225,0.6755511022,165.3537127473,165.3537127473,165.5440356411,0.1817170229,3.7410384614
226,0.6745490982,165.3526184193,165.3526184193,165.5079676737,0.1265292301,4.8594171377
227,0.6735470942,165.3516061290,165.3516061290,165.5495912959,0.2096715205,5.1498182524
228,0.6725450902,165.3515448950,165.3515448950,165.6964775607,0.3537545261,4.7677745988
229,0.6715430862,165.3515448950,165.3521108282,165.6876615728,0.3053275467,4.0298429035
230,0.6705410822,165.3484166165,165.3484166165,165.6033599656,0.1897370049,4.0078902704
231,0.6695390782,165.3484166165,165.3490776048,165.6317034088,0.1812139145,4.0755411710
232,0.6685370741,165.3484166165,165.3557287679,165.5725748109,0.1907708935,4.0772730328
233,0.6675350701,165.3483504512,165.3483504512,165.6706026509,0.2998233105,3.5880931299
234,0.6665330661,165.3461527452,165.3461527452,165.5584151839,0.1506718502,3.6613795293
235,0.6655310621,165.3435766613,165.3435766613,165.5713877346,0.2012683392,4.7250780156
236,0.6645290581,165.3435766613,165.3541130268,165.6821537796,0.2493230132,4.5016357204
237,0.6635270541,165.3417275688,165.3417275688,165.6488636246,0.2508327989,4.6227851804
238,0.6625250501,165.3417275688,165.3437086332,165.5810468584,0.2320088583,4.7219293726
239,0.6615230461,165.3417275688,165.3419699335,165.5367313249,0.1854245081,4.7217421258
240,0.6605210421,165.3417275688,165.3500846010,165.5525017071,0.1704983583,4.5785533754
241,0.6595190381,165.3417275688,165.3543723625,165.5070717962,0.1370363196,4.4227280682
242,0.6585170341,165.3415065959,165.3415065959,165.5411406600,0.1968134271,5.3237197757
243,0.6575150301,165.3415065959,165.3422136664,165.6489938313,0.3194216067,4.3376603000
244,0.6565130261,165.3415065959,165.3427487061,165.5761605255,0.2101602331,4.2862972931
245,0.6555110220,165.3415065959,165.3430628431,165.4863130937,0.1249237437,4.0874854420
246,0.6545090180,165.3391711768,165.3391711768,165.4915859942,0.1249353035,4.4932500468
247,0.6535070140,165.3371149762,165.3371149762,165.5091716597,0.2169798649,4.4311851776
248,0.6525050100,165.3334642934,165.3334642934,165.6708728431,0.3186795059,5.3282921278
249,0.6515030060,165.3334642934,165.3516988864,165.7169672640,0.2890715790,4.6065294750
250,0.6505010020,165.3334642934,165.3405546777,165.6618554469,0.2245895788,4.7424268318
251,0.6494989980,165.3334642934,165.3366400454,165.6233944746,0.2383536684,4.5661151872
252,0.6484969940,165.3311880866,165.3311880866,165.5749232618,0.1863124467,4.5785709089
253,0.6474949900,165.3259473121,165.3259473121,165.5605093765,0.2282704466,5.1115428592
254,0.6464929860,165.3259473121,165.3266326879,165.4971803352,0.1530125611,4.6131276311
255,0.6454909820,165.3259473121,165.3322329530,165.5110509092,0.1985932284,4.6521151983
256,0.6444889780,165.3259473121,165.3306840996,165.4691075995,0.1292794367,4.7545106286
257,0.6434869739,165.3182410001,165.3182410001,165.5237023286,0.1917773621,4.6919843478
258,0.6424849699,165.3182410001,165.3184838059,165.4684677939,0.1417596496,4.5972169545
259,0.6414829659,165.3037863113,165.3037863113,165.5101517375,0.2163147497,4.4328752862
260,0.6404809619,165.2963609649,165.2963609649,165.4932919345,0.1811163975,4.4819262742
261,0.6394789579,165.2963609649,165.2987725901,165.4112687222,0.1180038891,4.1617278836
262,0.6384769539,165.2909585825,165.2909585825,165.4346641036,0.1355783725,4.1737395666
263,0.6374749499,165.2870452611,165.2870452611,165.4288378136,0.1622740980,3.7154812452
264,0.6364729459,165.2735114024,165.2735114024,165.4463226159,0.1934433511,3.5487279777
265,0.6354709419,165.2651871255,165.2651871255,165.4340746682,0.1804054879,3.9909256577
266,0.6344689379,165.2432543890,165.2432543890,165.4347669481,0.2054233435,4.1161799986
267,0.6334669339,165.2410908707,165.2410908707,165.6151383039,0.2828368071,4.3004203746
268,0.6324649299,165.2410908707,165.2584179855,165.6031969937,0.3082529893,4.1297314752
269,0.6314629259,165.2289200679,165.2289200679,165.5106881617,0.1937780387,4.4554816885
270,0.6304609218,165.2045279036,165.2045279036,165.5835158838,0.2555433195,4.6605807544
271,0.6294589178,165.2045279036,165.2141745161,165.5228265067,0.2266507951,4.2689557742
272,0.6284569138,165.1754593336,165.1754593336,165.5764082731,0.3971246230,4.9205030346
273,0.6274549098,165.1754593336,165.1832560786,165.5352095811,0.2870875548,4.6670585319
274,0.6264529058,165.1627536540,165.1627536540,165.4833004105,0.2622294943,4.2471357417
275,0.6254509018,165.1597054335,165.1597054335,165.4340982120,0.2365287672,4.0930823264
276,0.6244488978,165.1489561888,165.1489561888,165.3894084089,0.1965253173,4.3087293780
277,0.6234468938,165.1449002338,165.1449002338,165.4231125010,0.2645834485,4.5908751255
278,0.6224448898,165.1449002338,165.1545456978,165.4264829596,0.2533691448,4.3156964351
279,0.6214428858,165.1246401250,165.1246401250,165.3962136460,0.2182508753,3.9888587270
280,0.6204408818,165.1246401250,165.1314766206,165.3963475350,0.2256690367,4.0826134484
281,0.6194388778,165.1246401250,165.1264853004,165.3122758547,0.1643502058,3.7253675413
282,0.6184368737,165.1246401250,165.1307244497,165.2772229805,0.1504945378,3.5321680637
283,0.6174348697,165.1246401250,165.1271346601,165.2530516007,0.1475179740,3.1799340455
284,0.6164328657,165.1229224680,165.1229224680,165.2533831312,0.1539549803,2.8918058861
285,0.6154308617,165.1138301794,165.1138301794,165.2548338347,0.1620807050,2.4796952244
286,0.6144288577,165.1135518388,165.1135518388,165.2637947455,0.1399292191,2.5127572955
287,0.6134268537,165.1083051694,165.1083051694,165.2603820307,0.1497326643,2.2860723058
288,0.6124248497,165.1083051694,165.1103206692,165.2054305714,0.1148236161,2.1297778704
289,0.6114228457,165.1079567184,165.1079567184,165.2196904435,0.1225181300,2.0803990492
290,0.6104208417,165.1056766335,165.1056766335,165.1901001016,0.1011873139,1.9371887743
291,0.6094188377,165.1056766335,165.1059577240,165.2228398305,0.1085952522,1.9207502890
292,0.6084168337,165.1004845981,165.1004845981,165.1838713741,0.0945993192,1.8913555607
293,0.6074148297,165.1004845981,165.1010829063,165.2470499370,0.1387244942,1.7260289803
294,0.6064128257,165.1004845981,165.1029495408,165.2632440761,0.1283502166,1.7454057365
295,0.6054108216,165.1004845981,165.1008079311,165.1755416272,0.0965747116,1.7447221840
296,0.6044088176,165.0988256213,165.0988256213,165.1806858193,0.0922788750,1.6532362207
297,0.6034068136,165.0988256213,165.1012395316,165.1635527535,0.0988274223,1.4442071522
298,0.6024048096,165.0988256213,165.0992557913,165.1458023824,0.0721056857,1.3496914471
299,0.6014028056,165.0988256213,165.0991016756,165.1305426854,0.0522374159,1.1926121087
300,0.6004008016,165.0980844650,165.0980844650,165.1357916454,0.0800759534,1.0784827833
301,0.5993987976,165.0978808447,165.0978808447,165.1320308989,0.0698655417,0.9696026280
302,0.5983967936,165.0978808447,165.0978808447,165.1142623168,0.0345707697,0.8096874906
303,0.5973947896,165.0978808447,165.0978808447,165.1219956226,0.0625522184,0.9292834656
304,0.5963927856,165.0978808447,165.0978808447,165.1212157774,0.0618357760,0.9742061191
305,0.5953907816,165.0978808447,165.0978808447,165.1142055184,0.0477179532,0.8958692763
306,0.5943887776,165.0978808447,165.0978808447,165.1077712639,0.0170007142,0.7992769009
307,0.5933867735,165.0978808447,165.0978808447,165.1040432697,0.0105509739,0.6323554553
308,0.5923847695,165.0978808447,165.0978808447,165.1065052364,0.0170653902,0.6325920235
309,0.5913827655,165.0978808447,165.0978808447,165.1080146352,0.0339947808,0.5884889088
310,0.5903807615,165.0978808447,165.0978808447,165.1077168664,0.0413323704,0.5733101751
311,0.5893787575,165.0978808447,165.0978808447,165.1037028057,0.0270866628,0.4997371169
312,0.5883767535,165.0978808447,165.0978808447,165.1060782510,0.0302389687,0.5001018813
313,0.5873747495,165.0978808447,165.0978808447,165.1049405122,0.0292330188,0.4643897212
